"geo_id","geo_parent_id","geo_type","name","name_uk"
34907,38352,"address","7","7"
34908,38947,"address","28а","28а"
34909,38834,"address","39","39"
34910,39165,"address","71а","71а"
34911,38898,"address","4","4"
34912,9828,"address","20","20"
34913,38586,"address","42","42"
34914,39872,"address","50а","50а"
34915,41792,"address","2","2"
34916,10448,"address","4","4"
34917,40796,"address","85","85"
34918,13193,"address","35","35"
34919,38874,"address","17","17"
34920,39461,"address","62","62"
34921,38253,"address","1","1"
34922,38443,"address","36","36"
34923,38431,"address","137а","137а"
34924,10349,"address","27","27"
34925,40149,"address","1111","1111"
34926,38730,"address","8/16","8/16"
34927,39768,"address","4","4"
34928,40730,"address","39","39"
34929,37910,"address","47","47"
34930,39006,"address","57","57"
34931,10706,"address","12","12"
34932,41793,"address","13м","13м"
34933,41794,"address","10а","10а"
34934,41173,"address","7","7"
34935,40103,"address","79","79"
34936,41795,"address","1/5","1/5"
34937,37863,"address","39","39"
34938,9432,"address","28","28"
34939,39442,"address","36а","36а"
34940,38069,"address","20","20"
34941,40806,"address","40м","40м"
34942,40503,"address","22","22"
34943,41796,"address","100","100"
34944,40730,"address","70м","70м"
34945,13858,"address","38","38"
34946,38197,"address","1","1"
34947,37824,"address","14 в","14 в"
34948,9469,"address","6","6"
34949,38582,"address","10/18","10/18"
34950,13338,"address","36","36"
34951,41797,"address","7","7"
34952,38913,"address","17/17","17/17"
34953,39098,"address","24","24"
34954,38071,"address","82","82"
34955,38206,"address","3/9","3/9"
34956,38171,"address","1/10","1/10"
34957,41798,"address","34","34"
34958,39785,"address","34м","34м"
34959,38299,"address","55","55"
34960,37849,"address","15в","15в"
34961,11605,"address","17","17"
34962,38328,"address","33","33"
34963,38258,"address","44","44"
34964,41799,"address","39","39"
34965,13482,"address","2х","2х"
34966,38510,"address","40","40"
34967,10022,"address","3/5","3/5"
34968,38989,"address","4","4"
34969,39156,"address","7","7"
34970,38079,"address","2/9","2/9"
34971,13145,"address","18","18"
34972,12123,"address","11б","11б"
34973,39142,"address","40","40"
34974,39152,"address","3","3"
34975,41800,"address","24","24"
34976,9931,"address","61","61"
34977,39274,"address","1а","1а"
34978,40736,"address","102","102"
34979,12716,"address","78","78"
34980,13776,"address","5а","5а"
34981,39274,"address","5","5"
34982,38078,"address","64г","64г"
34983,39462,"address","91","91"
34984,10817,"address","11","11"
34985,41801,"address","40","40"
34986,40056,"address","30","30"
34987,10791,"address","46","46"
34988,38551,"address","14в","14в"
34989,40469,"address","15","15"
34990,13246,"address","21","21"
34991,39003,"address","32/22","32/22"
34992,38615,"address","31а","31а"
34993,38895,"address","1","1"
34994,41802,"address","74","74"
34995,37798,"address","4/16","4/16"
34996,13865,"address","4а","4а"
34997,41803,"address","15б","15б"
34998,38931,"address","20а","20а"
34999,41712,"address","5555","5555"
35000,41804,"address","150","150"
35001,41805,"address","15","15"
35002,11315,"address","5г","5г"
35003,37885,"address","83","83"
35004,38509,"address","65","65"
35005,39499,"address","13","13"
35006,39728,"address","18/137","18/137"
35007,39737,"address","27","27"
35008,38966,"address","777","777"
35009,39335,"address","10/3","10/3"
35010,38204,"address","2","2"
35011,38074,"address","47с","47с"
35012,39888,"address","70","70"
35013,38058,"address","160м","160м"
35014,11071,"address","7","7"
35015,41806,"address","13","13"
35016,37837,"address","21а","21а"
35017,14261,"address","39","39"
35018,38049,"address","7","7"
35019,38063,"address","15","15"
35020,39206,"address","5","5"
35021,41807,"address","2к","2к"
35022,40418,"address","74","74"
35023,38088,"address","39а","39а"
35024,40373,"address","2/12","2/12"
35025,38245,"address","25","25"
35026,41808,"address","3","3"
35027,37997,"address","35","35"
35028,38592,"address","55м","55м"
35029,40311,"address","94/12","94/12"
35030,40557,"address","2й","2й"
35031,39448,"address","22","22"
35032,40275,"address","27","27"
35033,38314,"address","49","49"
35034,38091,"address","12","12"
35035,37833,"address","27","27"
35036,38296,"address","23","23"
35037,39006,"address","62","62"
35038,39209,"address","78б","78б"
35039,38749,"address","20","20"
35040,37766,"address","3/16","3/16"
35041,41809,"address","57","57"
35042,38571,"address","32","32"
35043,41810,"address","9","9"
35044,37889,"address","54с","54с"
35045,41811,"address","10-12","10-12"
35046,13373,"address","4","4"
35047,38391,"address","106","106"
35048,41812,"address","8","8"
35049,12346,"address","54","54"
35050,38006,"address","5а","5а"
35051,38268,"address","107","107"
35052,39766,"address","29","29"
35053,41813,"address","308","308"
35054,38993,"address","34","34"
35055,39353,"address","50в","50в"
35056,41814,"address","64/6","64/6"
35057,38357,"address","34","34"
35058,41815,"address","173","173"
35059,41547,"address","29","29"
35060,39084,"address","12/18","12/18"
35061,38460,"address","9/9","9/9"
35062,41712,"address","15а","15а"
35063,41549,"address","5","5"
35064,39765,"address","111","111"
35065,14311,"address","8а","8а"
35066,40365,"address","300","300"
35067,40545,"address","5б","5б"
35068,9905,"address","10","10"
35069,39284,"address","14в","14в"
35070,38974,"address","27-29","27-29"
35071,39241,"address","74","74"
35072,10504,"address","48","48"
35073,13415,"address","108","108"
35074,38715,"address","95","95"
35075,38738,"address","3","3"
35076,41295,"address","24а","24а"
35077,39527,"address","7","7"
35078,11224,"address","85","85"
35079,40092,"address","2/8","2/8"
35080,12263,"address","146","146"
35081,11884,"address","94а","94а"
35082,39313,"address","57","57"
35083,38436,"address","22/3","22/3"
35084,41123,"address","35","35"
35085,13020,"address","32","32"
35086,38161,"address","6","6"
35087,40765,"address","5","5"
35088,38241,"address","8","8"
35089,41816,"address","14","14"
35090,38670,"address","13/1","13/1"
35091,39808,"address","17","17"
35092,9981,"address","1/3к","1/3к"
35093,37947,"address","58в","58в"
35094,41817,"address","50м","50м"
35095,38230,"address","2/22с","2/22с"
35096,38818,"address","9","9"
35097,38962,"address","29","29"
35098,13492,"address","6в","6в"
35099,38622,"address","78","78"
35100,39461,"address","100м","100м"
35101,39108,"address","1","1"
35102,38293,"address","5/12","5/12"
35103,38579,"address","20/22","20/22"
35104,41818,"address","1","1"
35105,40185,"address","74","74"
35106,41490,"address","3/5","3/5"
35107,11287,"address","66","66"
35108,37911,"address","13а","13а"
35109,39369,"address","230","230"
35110,38807,"address","9","9"
35111,38258,"address","14с","14с"
35112,41819,"address","1","1"
35113,38024,"address","60","60"
35114,41448,"address","2","2"
35115,10863,"address","1ц/4ц","1ц/4ц"
35116,39526,"address","7","7"
35117,38868,"address","1","1"
35118,37954,"address","69","69"
35119,40017,"address","4/5","4/5"
35120,39627,"address","1/5","1/5"
35121,10001,"address","22","22"
35122,39094,"address","23","23"
35123,9896,"address","4","4"
35124,37809,"address","12/14","12/14"
35125,41301,"address","14","14"
35126,39705,"address","9","9"
35127,37775,"address","54/1","54/1"
35128,41820,"address","7","7"
35129,38259,"address","6к25","6к25"
35130,40529,"address","3/5","3/5"
35131,40229,"address","77","77"
35132,38145,"address","56","56"
35133,13201,"address","53","53"
35134,38753,"address","221","221"
35135,38023,"address","69","69"
35136,39253,"address","84","84"
35137,38795,"address","153","153"
35138,38107,"address","14/2а","14/2а"
35139,40165,"address","6","6"
35140,37804,"address","173","173"
35141,38284,"address","2/5","2/5"
35142,41156,"address","16","16"
35143,38078,"address","33в","33в"
35144,39612,"address","7","7"
35145,41578,"address","34","34"
35146,37819,"address","65в","65в"
35147,38585,"address","51","51"
35148,38190,"address","5а","5а"
35149,41431,"address","45","45"
35150,38258,"address","91м","91м"
35151,38449,"address","36","36"
35152,38330,"address","32а","32а"
35153,38067,"address","10-1","10-1"
35154,12551,"address","12","12"
35155,38637,"address","2х","2х"
35156,37926,"address","6","6"
35157,41256,"address","12","12"
35158,11712,"address","26а","26а"
35159,40291,"address","130","130"
35160,41821,"address","27","27"
35161,37947,"address","2б","2б"
35162,40098,"address","36","36"
35163,38734,"address","2й","2й"
35164,40627,"address","9","9"
35165,10196,"address","4к","4к"
35166,38888,"address","28в","28в"
35167,39561,"address","3","3"
35168,39607,"address","6б","6б"
35169,38291,"address","41","41"
35170,9632,"address","524","524"
35171,38530,"address","1","1"
35172,39435,"address","2в","2в"
35173,38329,"address","71а","71а"
35174,37929,"address","17в","17в"
35175,38992,"address","14","14"
35176,12686,"address","2/2к","2/2к"
35177,37772,"address","5","5"
35178,39466,"address","0","0"
35179,38619,"address","6/9","6/9"
35180,11856,"address","2б","2б"
35181,41236,"address","3","3"
35182,11672,"address","21","21"
35183,38331,"address","4а","4а"
35184,11059,"address","15","15"
35185,38087,"address","20/5","20/5"
35186,41822,"address","39","39"
35187,38270,"address","3/20","3/20"
35188,38439,"address","56/20","56/20"
35189,37814,"address","5","5"
35190,38541,"address","1/1","1/1"
35191,38314,"address","56","56"
35192,38368,"address","22","22"
35193,41823,"address","7","7"
35194,39345,"address","411","411"
35195,39193,"address","16","16"
35196,39325,"address","17","17"
35197,37923,"address","48/2в","48/2в"
35198,41824,"address","16","16"
35199,41825,"address","2х","2х"
35200,37772,"address","44","44"
35201,10634,"address","21","21"
35202,41826,"address","13а","13а"
35203,38255,"address","89а","89а"
35204,40395,"address","9","9"
35205,38062,"address","20в","20в"
35206,41827,"address","27","27"
35207,38344,"address","69","69"
35208,39310,"address","2к","2к"
35209,37858,"address","47","47"
35210,40868,"address","14","14"
35211,40170,"address","1","1"
35212,10196,"address","6/9","6/9"
35213,41206,"address","54","54"
35214,38058,"address","10/10с","10/10с"
35215,14104,"address","9","9"
35216,14057,"address","35а","35а"
35217,41828,"address","4","4"
35218,11916,"address","7","7"
35219,37962,"address","300","300"
35220,10100,"address","50","50"
35221,11937,"address","3","3"
35222,37775,"address","22","22"
35223,39528,"address","98у","98у"
35224,40192,"address","10/24","10/24"
35225,38174,"address","45","45"
35226,40175,"address","24/1","24/1"
35227,11523,"address","29","29"
35228,41578,"address","3","3"
35229,40096,"address","19","19"
35230,10432,"address","47","47"
35231,41829,"address","4ж","4ж"
35232,37934,"address","3х","3х"
35233,38777,"address","27","27"
35234,13014,"address","52","52"
35235,39558,"address","110м","110м"
35236,41830,"address","6","6"
35237,40230,"address","30","30"
35238,41831,"address","19","19"
35239,41374,"address","15","15"
35240,39778,"address","193а","193а"
35241,39720,"address","1/4","1/4"
35242,12674,"address","23","23"
35243,39607,"address","30а","30а"
35244,39870,"address","30","30"
35245,41832,"address","22","22"
35246,41064,"address","3","3"
35247,37927,"address","50/2с","50/2с"
35248,39964,"address","5","5"
35249,39157,"address","1","1"
35250,41321,"address","47","47"
35251,12169,"address","9","9"
35252,41833,"address","20","20"
35253,39816,"address","23","23"
35254,41834,"address","21","21"
35255,39358,"address","4","4"
35256,37916,"address","39/92","39/92"
35257,37831,"address","0","0"
35258,37783,"address","60а","60а"
35259,41806,"address","17","17"
35260,37913,"address","66д","66д"
35261,40709,"address","7-9","7-9"
35262,11196,"address","17","17"
35263,38728,"address","4х","4х"
35264,41835,"address","10","10"
35265,41836,"address","38","38"
35266,13731,"address","65","65"
35267,10483,"address","31","31"
35268,38721,"address","1","1"
35269,38627,"address","131а","131а"
35270,39667,"address","38","38"
35271,38413,"address","74","74"
35272,38459,"address","2","2"
35273,39195,"address","145","145"
35274,40372,"address","149","149"
35275,38808,"address","601","601"
35276,37819,"address","8/9","8/9"
35277,37797,"address","26","26"
35278,38145,"address","55в","55в"
35279,11095,"address","44","44"
35280,41837,"address","2","2"
35281,12346,"address","60","60"
35282,10128,"address","93в","93в"
35283,39834,"address","62","62"
35284,11523,"address","28/1","28/1"
35285,38093,"address","98","98"
35286,10286,"address","21/4","21/4"
35287,38682,"address","10","10"
35288,41838,"address","2","2"
35289,38722,"address","24/1","24/1"
35290,39750,"address","4/5","4/5"
35291,37844,"address","99","99"
35292,39291,"address","7/9","7/9"
35293,10325,"address","27а","27а"
35294,41839,"address","5","5"
35295,12716,"address","150м","150м"
35296,37889,"address","2х","2х"
35297,12358,"address","79","79"
35298,39085,"address","14","14"
35299,37788,"address","68/21","68/21"
35300,9668,"address","39","39"
